"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2017,1,3,12,7,"2017-03-12","WN",19393,"WN","N8508W",6380,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501603,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1205,1204,-1,0,0,-1,"1200-1259",7,1211,1237,5,1300,1242,-18,0,0,-2,"1300-1359",0,"",0,115,98,86,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,13,1,"2017-03-13","WN",19393,"WN","N7880D",4449,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1930,1943,13,13,0,0,"1900-1959",9,1952,2213,5,2145,2218,33,33,1,2,"2100-2159",0,"",0,135,155,141,1,873,4,0,0,20,0,13,NA,NA,NA
2017,1,3,13,1,"2017-03-13","DL",19790,"DL","N983DL",2174,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1945,1954,9,9,0,0,"1900-1959",12,2006,2143,10,2142,2153,11,11,0,0,"2100-2159",0,"",0,117,119,97,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,14,2,"2017-03-14","WN",19393,"WN","N8663A",829,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1010,1013,3,3,0,0,"1000-1059",25,1038,1144,6,1135,1150,15,15,1,1,"1100-1159",0,"",0,205,217,186,1,1290,6,0,0,15,0,0,NA,NA,NA
2017,1,3,14,2,"2017-03-14","AA",19805,"AA","N659AA",1970,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1025,1113,48,48,1,3,"1000-1059",47,1200,1304,7,1202,1311,69,69,1,4,"1200-1259",0,"",0,97,118,64,1,366,2,0,0,21,0,48,NA,NA,NA
2017,1,3,14,2,"2017-03-14","WN",19393,"WN","N770SA",984,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1045,1043,-2,0,0,-1,"1000-1059",34,1117,1119,29,1110,1148,38,38,1,2,"1100-1159",0,"",0,85,125,62,1,402,2,0,0,38,0,0,NA,NA,NA
2017,1,3,14,2,"2017-03-14","DL",19790,"DL","N990DL",1295,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1124,1118,-6,0,0,-1,"1100-1159",34,1152,1310,4,1313,1314,1,1,0,0,"1300-1359",0,"",0,109,116,78,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,14,2,"2017-03-14","DL",19790,"DL","N979DL",1599,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1340,1419,39,39,1,2,"1300-1359",26,1445,1605,18,1530,1623,53,53,1,3,"1500-1559",0,"",0,110,124,80,1,526,3,5,0,14,0,34,NA,NA,NA
2017,1,3,14,2,"2017-03-14","UA",19977,"UA","N33266",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1610,1707,57,57,1,3,"1600-1659",22,1729,1824,6,1744,1830,46,46,1,3,"1700-1759",0,"",0,214,203,175,1,1290,6,46,0,0,0,0,NA,NA,NA
2017,1,3,14,2,"2017-03-14","UA",19977,"UA","N487UA",220,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1735,1753,18,18,1,1,"1700-1759",25,1818,1820,3,1817,1823,6,6,0,0,"1800-1859",0,"",0,102,90,62,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,15,3,"2017-03-15","WN",19393,"WN","N641SW",4997,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1455,1507,12,12,0,0,"1400-1459",8,1515,1713,3,1710,1716,6,6,0,0,"1700-1759",0,"",0,135,129,118,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,15,3,"2017-03-15","AA",19805,"AA","N945AA",1879,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1530,1715,105,105,1,7,"1500-1559",77,1832,1925,14,1700,1939,159,159,1,10,"1700-1759",0,"",0,90,144,53,1,268,2,0,0,54,0,105,NA,NA,NA
2017,1,3,15,3,"2017-03-15","WN",19393,"WN","N950WN",49,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1550,1550,0,0,0,0,"1500-1559",9,1559,1719,4,1750,1723,-27,0,0,-2,"1700-1759",0,"",0,180,153,140,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,15,3,"2017-03-15","DL",19790,"DL","N901DE",1939,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1615,1612,-3,0,0,-1,"1600-1659",11,1623,1735,4,1811,1739,-32,0,0,-2,"1800-1859",0,"",0,116,87,72,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,15,3,"2017-03-15","B6",20409,"B6","N373JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,2025,2008,-17,0,0,-2,"2000-2059",9,2017,2128,4,2156,2132,-24,0,0,-2,"2100-2159",0,"",0,91,84,71,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,16,4,"2017-03-16","WN",19393,"WN","N740SW",4449,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1930,1927,-3,0,0,-1,"1900-1959",6,1933,2124,4,2145,2128,-17,0,0,-2,"2100-2159",0,"",0,135,121,111,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,16,4,"2017-03-16","DL",19790,"DL","N910DE",2174,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1945,1941,-4,0,0,-1,"1900-1959",11,1952,2103,7,2142,2110,-32,0,0,-2,"2100-2159",0,"",0,117,89,71,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,16,4,"2017-03-16","B6",20409,"B6","N265JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,2025,2014,-11,0,0,-1,"2000-2059",12,2026,2136,6,2156,2142,-14,0,0,-1,"2100-2159",0,"",0,91,88,70,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,17,5,"2017-03-17","WN",19393,"WN","N734SA",1661,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1445,1448,3,3,0,0,"1400-1459",7,1455,1709,7,1715,1716,1,1,0,0,"1700-1759",0,"",0,150,148,134,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,17,5,"2017-03-17","WN",19393,"WN","N397SW",4997,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1455,1541,46,46,1,3,"1400-1459",15,1556,1746,10,1710,1756,46,46,1,3,"1700-1759",0,"",0,135,135,110,1,834,4,0,0,0,0,46,NA,NA,NA
2017,1,3,17,5,"2017-03-17","AA",19805,"AA","N126AA",703,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1526,1515,-11,0,0,-1,"1500-1559",9,1524,1625,19,1701,1644,-17,0,0,-2,"1700-1759",0,"",0,95,89,61,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,17,5,"2017-03-17","B6",20409,"B6","N187JB",1586,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1555,1620,25,25,1,1,"1500-1559",25,1645,1757,5,1732,1802,30,30,1,2,"1700-1759",0,"",0,97,102,72,1,496,2,8,0,5,0,17,NA,NA,NA
2017,1,3,17,5,"2017-03-17","UA",19977,"UA","N73275",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1610,1600,-10,0,0,-1,"1600-1659",8,1608,1717,6,1744,1723,-21,0,0,-2,"1700-1759",0,"",0,214,203,189,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,17,5,"2017-03-17","DL",19790,"DL","N991DL",1462,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1814,1812,-2,0,0,-1,"1800-1859",63,1915,2035,6,2004,2041,37,37,1,2,"2000-2059",0,"",0,110,149,80,1,526,3,0,0,37,0,0,NA,NA,NA
2017,1,3,18,6,"2017-03-18","WN",19393,"WN","N7832A",765,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,630,622,-8,0,0,-1,"0600-0659",22,644,648,8,705,656,-9,0,0,-1,"0700-0759",0,"",0,95,94,64,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","DL",19790,"DL","N316US",2080,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,635,632,-3,0,0,-1,"0600-0659",19,651,738,6,755,744,-11,0,0,-1,"0700-0759",0,"",0,140,132,107,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","WN",19393,"WN","N8517F",2495,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,650,648,-2,0,0,-1,"0600-0659",9,657,820,6,845,826,-19,0,0,-2,"0800-0859",0,"",0,115,98,83,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","AA",19805,"AA","N801AA",493,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,700,658,-2,0,0,-1,"0700-0759",16,714,815,57,905,912,7,7,0,0,"0900-0959",0,"",0,305,314,241,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","B6",20409,"B6","N536JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,654,-6,0,0,-1,"0700-0759",19,713,934,5,952,939,-13,0,0,-1,"0900-0959",0,"",0,172,165,141,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","UA",19977,"UA","N39475",606,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477102,32457,"SFO","San Francisco, CA","CA",6,"California",91,720,718,-2,0,0,-1,"0700-0759",13,731,930,4,952,934,-18,0,0,-2,"0900-0959",0,"",0,332,316,299,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","OO",20304,"OO","N707SK",2903,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,823,817,-6,0,0,-1,"0800-0859",13,830,841,10,912,851,-21,0,0,-2,"0900-0959",0,"",0,109,94,71,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","B6",20409,"B6","N265JB",1286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,845,832,-13,0,0,-1,"0800-0859",9,841,955,6,1016,1001,-15,0,0,-1,"1000-1059",0,"",0,91,89,74,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,18,6,"2017-03-18","EV",20366,"EV","N14904",4146,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1122,1140,18,18,1,1,"1100-1159",10,1150,1244,8,1245,1252,7,7,0,0,"1200-1259",0,"",0,83,72,54,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,19,7,"2017-03-19","WN",19393,"WN","N912WN",3281,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1950,1945,-5,0,0,-1,"1900-1959",7,1952,2139,4,2210,2143,-27,0,0,-2,"2200-2259",0,"",0,140,118,107,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,20,1,"2017-03-20","WN",19393,"WN","N622SW",4997,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1455,1513,18,18,1,1,"1400-1459",12,1525,1715,9,1710,1724,14,14,0,0,"1700-1759",0,"",0,135,131,110,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,20,1,"2017-03-20","AA",19805,"AA","N963AA",1879,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1530,1520,-10,0,0,-1,"1500-1559",10,1530,1621,12,1700,1633,-27,0,0,-2,"1700-1759",0,"",0,90,73,51,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,20,1,"2017-03-20","WN",19393,"WN","N202WN",49,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1550,1544,-6,0,0,-1,"1500-1559",11,1555,1723,5,1750,1728,-22,0,0,-2,"1700-1759",0,"",0,180,164,148,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,20,1,"2017-03-20","DL",19790,"DL","N992DL",1462,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1814,1810,-4,0,0,-1,"1800-1859",13,1823,1936,6,2004,1942,-22,0,0,-2,"2000-2059",0,"",0,110,92,73,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,21,2,"2017-03-21","WN",19393,"WN","N8683D",1436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,705,659,-6,0,0,-1,"0700-0759",10,709,832,5,900,837,-23,0,0,-2,"0900-0959",0,"",0,295,278,263,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,21,2,"2017-03-21","WN",19393,"WN","N603SW",1447,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,730,725,-5,0,0,-1,"0700-0759",13,738,927,7,945,934,-11,0,0,-1,"0900-0959",0,"",0,135,129,109,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,21,2,"2017-03-21","AA",19805,"AA","N709AA",1730,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,830,825,-5,0,0,-1,"0800-0859",14,839,938,19,1017,957,-20,0,0,-2,"1000-1059",0,"",0,107,92,59,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,21,2,"2017-03-21","B6",20409,"B6","N346JB",1286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,845,832,-13,0,0,-1,"0800-0859",10,842,949,8,1016,957,-19,0,0,-2,"1000-1059",0,"",0,91,85,67,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,22,3,"2017-03-22","WN",19393,"WN","N8307K",1707,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,530,526,-4,0,0,-1,"0001-0559",8,534,721,6,745,727,-18,0,0,-2,"0700-0759",0,"",0,135,121,107,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,22,3,"2017-03-22","WN",19393,"WN","N762SW",1356,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,535,529,-6,0,0,-1,"0001-0559",10,539,740,4,810,744,-26,0,0,-2,"0800-0859",0,"",0,155,135,121,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,22,3,"2017-03-22","OO",20304,"OO","N724SK",2903,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,540,538,-2,0,0,-1,"0001-0559",16,554,615,8,625,623,-2,0,0,-1,"0600-0659",0,"",0,105,105,81,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,22,3,"2017-03-22","B6",20409,"B6","N203JB",1986,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,600,552,-8,0,0,-1,"0600-0659",16,608,717,3,733,720,-13,0,0,-1,"0700-0759",0,"",0,93,88,69,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,22,3,"2017-03-22","AA",19805,"AA","N702AA",893,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,658,649,-9,0,0,-1,"0600-0659",16,705,809,11,844,820,-24,0,0,-2,"0800-0859",0,"",0,106,91,64,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,23,4,"2017-03-23","WN",19393,"WN","N8646B",1746,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1700,1658,-2,0,0,-1,"1700-1759",12,1710,1856,7,1915,1903,-12,0,0,-1,"1900-1959",0,"",0,135,125,106,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,23,4,"2017-03-23","UA",19977,"UA","N448UA",220,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1735,1731,-4,0,0,-1,"1700-1759",15,1746,1800,13,1817,1813,-4,0,0,-1,"1800-1859",0,"",0,102,102,74,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,23,4,"2017-03-23","WN",19393,"WN","N711HK",330,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1745,1740,-5,0,0,-1,"1700-1759",10,1750,1909,7,1930,1916,-14,0,0,-1,"1900-1959",0,"",0,105,96,79,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,23,4,"2017-03-23","AA",19805,"AA","N702AA",1779,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1800,1758,-2,0,0,-1,"1800-1859",53,1851,1938,3,1924,1941,17,17,1,1,"1900-1959",0,"",0,84,103,47,1,268,2,0,0,17,0,0,NA,NA,NA
2017,1,3,23,4,"2017-03-23","OO",20304,"OO","N170PQ",4733,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1945,1933,-12,0,0,-1,"1900-1959",15,1948,2032,9,2104,2041,-23,0,0,-2,"2100-2159",0,"",0,79,68,44,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,23,4,"2017-03-23","B6",20409,"B6","N193JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,2025,2030,5,5,0,0,"2000-2059",7,2037,2153,6,2156,2159,3,3,0,0,"2100-2159",0,"",0,91,89,76,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","WN",19393,"WN","N747SA",1483,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,635,630,-5,0,0,-1,"0600-0659",12,642,647,7,710,654,-16,0,0,-2,"0700-0759",0,"",0,95,84,65,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","AA",19805,"AA","N575AA",893,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,658,708,10,10,0,0,"0600-0659",16,724,826,9,844,835,-9,0,0,-1,"0800-0859",0,"",0,106,87,62,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","B6",20409,"B6","N571JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,652,-8,0,0,-1,"0700-0759",12,704,914,5,952,919,-33,0,0,-2,"0900-0959",0,"",0,172,147,130,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","AA",19805,"AA","N760AA",493,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,700,657,-3,0,0,-1,"0700-0759",12,709,826,4,905,830,-35,0,0,-2,"0900-0959",0,"",0,305,273,257,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","WN",19393,"WN","N8607M",1436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,705,702,-3,0,0,-1,"0700-0759",9,711,819,7,900,826,-34,0,0,-2,"0900-0959",0,"",0,295,264,248,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","UA",19977,"UA","N831UA",606,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477102,32457,"SFO","San Francisco, CA","CA",6,"California",91,720,728,8,8,0,0,"0700-0759",10,738,954,6,950,1000,10,10,0,0,"0900-0959",0,"",0,330,332,316,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,24,5,"2017-03-24","F9",20436,"F9","N206FR",1093,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1910,1907,-3,0,0,-1,"1900-1959",11,1918,2024,8,2100,2032,-28,0,0,-2,"2100-2159",0,"",0,290,265,246,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,25,6,"2017-03-25","WN",19393,"WN","N917WN",2076,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1645,1645,0,0,0,0,"1600-1659",10,1655,1903,4,1920,1907,-13,0,0,-1,"1900-1959",0,"",0,155,142,128,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,25,6,"2017-03-25","WN",19393,"WN","N7732A",6166,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1705,1655,-10,0,0,-1,"1700-1759",15,1710,1716,4,1735,1720,-15,0,0,-1,"1700-1759",0,"",0,90,85,66,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,3,26,7,"2017-03-26","AA",19805,"AA","N110AA",1672,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,830,825,-5,0,0,-1,"0800-0859",9,834,936,12,1017,948,-29,0,0,-2,"1000-1059",0,"",0,107,83,62,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
